Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Dismissed player,Is strike out,Is non striker out,Leauge,Match unique ID,Venue,Match ID
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Reeza Hendricks,Marco Jansen,1,0.1,1,1,1,1,1,20,0,0,0,1,1,0,0,0,0,120,,0,0,0,0,0,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Reeza Hendricks,Marco Jansen,1,0.1,1,2,1,0,2,19.5,0,0,0,1,1,1,0,1,0,119,,12,0,0,0,1,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Reeza Hendricks,Rassie van der Dussen,Marco Jansen,1,0.2,1,3,0,0,2,19.4,0,0,0,1,1,0,0,2,0,118,,6,0,0,0,1,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Reeza Hendricks,Rassie van der Dussen,Marco Jansen,1,0.3,1,4,0,0,2,19.3,0,0,0,1,1,0,0,3,0,117,,4,0,0,0,2,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Reeza Hendricks,Rassie van der Dussen,Marco Jansen,1,0.4,1,5,0,0,2,19.2,0,0,1,1,1,0,0,4,0,116,,3,0,0,0,3,0,caught,Tom Abell,4,Reeza Hendricks,1,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,0.5,1,6,0,0,2,19.1,0,0,0,1,1,0,0,5,0,115,,2.4,0,0,0,1,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,0.6,1,7,0,0,2,19,0,0,0,1,1,0,0,6,0,114,,2,0,0,0,2,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Beyers Swanepoel,1,1.1,2,1,0,0,2,18.5,0,0,0,1,1,0,0,7,0,113,,1.71,0,0,0,2,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Beyers Swanepoel,1,1.2,2,2,4,0,6,18.4,0,0,0,1,1,0,0,8,0,112,,4.5,0,4,1,3,4,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Beyers Swanepoel,1,1.3,2,3,1,0,7,18.3,0,0,0,1,1,0,0,9,0,111,,4.66,0,1,1,4,5,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,1.4,2,4,1,0,8,18.2,0,0,0,1,1,0,0,10,0,110,,4.8,0,1,0,3,1,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Beyers Swanepoel,1,1.5,2,5,2,0,10,18.1,0,0,0,1,1,0,0,11,0,109,,5.45,0,2,1,5,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Beyers Swanepoel,1,1.6,2,6,0,0,10,18,0,0,0,1,1,0,0,12,0,108,,5,0,0,1,6,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,2.1,3,1,1,0,11,17.5,0,0,0,1,1,0,0,13,0,107,,5.07,0,1,0,4,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Marco Jansen,1,2.2,3,2,0,0,11,17.4,0,0,0,1,1,0,0,14,0,106,,4.71,0,0,1,7,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Marco Jansen,1,2.3,3,3,1,0,12,17.3,0,0,0,1,1,1,0,15,0,105,,4.8,0,0,1,8,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,2.4,3,4,0,0,12,17.2,0,0,0,1,1,0,0,16,0,104,,4.5,0,0,0,5,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,2.5,3,5,0,0,12,17.1,0,0,0,1,1,0,0,17,0,103,,4.23,0,0,0,6,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,2.6,3,6,1,1,13,17.1,0,0,0,1,1,0,0,17,0,103,,4.58,0,0,0,6,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Marco Jansen,1,2.6,3,7,4,0,17,17,0,0,0,1,1,0,0,18,0,102,,5.66,0,4,1,7,6,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Richard Gleeson,1,3.1,4,1,1,0,18,16.5,0,0,0,1,1,0,0,19,0,101,,5.68,0,1,1,9,8,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,3.2,4,2,0,0,18,16.4,0,0,0,1,1,0,0,20,0,100,,5.4,0,0,1,8,6,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,3.3,4,3,1,0,19,16.3,0,0,0,1,1,0,0,21,0,99,,5.42,0,1,1,9,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Richard Gleeson,1,3.4,4,4,0,0,19,16.2,0,0,0,1,1,0,0,22,0,98,,5.18,0,0,1,10,8,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Richard Gleeson,1,3.5,4,5,2,0,21,16.1,0,0,0,1,1,0,0,23,0,97,,5.47,0,2,1,11,10,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Connor Esterhuizen,Richard Gleeson,1,3.6,4,6,0,0,21,16,0,0,0,1,1,0,0,24,0,96,,5.25,0,0,1,12,10,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.1,5,1,6,0,27,15.5,0,0,0,1,1,0,0,25,0,95,,6.48,1,6,1,10,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.2,5,2,0,0,27,15.4,0,0,0,1,1,0,0,26,0,94,,6.23,1,0,1,11,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.3,5,3,0,0,27,15.3,0,0,0,1,1,0,0,27,0,93,,6,1,0,1,12,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.4,5,4,0,0,27,15.2,0,0,0,1,1,0,0,28,0,92,,5.78,1,0,1,13,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.5,5,5,0,0,27,15.1,0,0,0,1,1,0,0,29,0,91,,5.58,1,0,1,14,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Beyers Swanepoel,1,4.6,5,6,1,0,28,15,0,0,0,1,1,0,0,30,0,90,,5.6,1,1,1,15,14,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.1,6,1,4,0,32,14.5,0,0,0,1,1,0,0,31,0,89,,6.19,1,4,2,16,18,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.2,6,2,0,0,32,14.4,0,0,0,1,1,0,0,32,0,88,,6,1,0,2,17,18,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.3,6,3,0,0,32,14.3,0,0,0,1,1,0,0,33,0,87,,5.81,1,0,2,18,18,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.4,6,4,4,0,36,14.2,0,0,0,1,1,0,0,34,0,86,,6.35,1,4,3,19,22,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.5,6,5,0,0,36,14.1,0,0,0,1,1,0,0,35,0,85,,6.17,1,0,3,20,22,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Connor Esterhuizen,Rassie van der Dussen,Richard Gleeson,1,5.6,6,6,0,0,36,14,0,0,2,1,1,0,0,36,0,84,,6,1,0,3,21,22,caught,Beyers Swanepoel,25,Connor Esterhuizen,1,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Colin Ingram,Liam Dawson,1,6.1,7,1,6,0,42,13.5,0,0,0,1,1,0,0,37,0,83,,6.81,1,6,1,13,16,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Colin Ingram,Liam Dawson,1,6.2,7,2,0,0,42,13.4,0,0,0,1,1,0,0,38,0,82,,6.63,1,0,1,14,16,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Rassie van der Dussen,Colin Ingram,Liam Dawson,1,6.3,7,3,0,0,42,13.3,0,0,3,1,1,0,0,39,0,81,,6.46,1,0,1,15,16,bowled,,33,Rassie van der Dussen,1,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,6.4,7,4,1,0,43,13.2,0,0,0,1,1,0,0,40,0,80,,6.45,0,1,0,1,1,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,6.5,7,5,0,0,43,13.1,0,0,0,1,1,0,0,41,0,79,,6.29,0,0,0,1,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,6.6,7,6,0,0,43,13,0,0,0,1,1,0,0,42,0,78,,6.14,0,0,0,2,0,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Simon Harmer,1,7.1,8,1,6,0,49,12.5,0,0,0,1,1,0,0,43,0,77,,6.83,1,6,0,2,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Simon Harmer,1,7.2,8,2,0,0,49,12.4,0,0,0,1,1,0,0,44,0,76,,6.68,1,0,0,3,7,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Simon Harmer,1,7.3,8,3,1,0,50,12.3,0,0,0,1,1,0,0,45,0,75,,6.66,1,1,0,4,8,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,7.4,8,4,2,0,52,12.2,0,0,0,1,1,0,0,46,0,74,,6.78,0,2,0,3,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,7.5,8,5,0,0,52,12.1,0,0,0,1,1,0,0,47,0,73,,6.63,0,0,0,4,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,7.6,8,6,1,1,53,12.1,0,0,0,1,1,0,0,47,0,73,,6.76,0,0,0,4,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,7.6,8,7,0,0,53,12,0,0,0,1,1,0,0,48,0,72,,6.62,0,0,0,5,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,8.1,9,1,1,0,54,11.5,0,0,0,1,1,0,0,49,0,71,,6.61,1,1,0,5,9,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,8.2,9,2,0,0,54,11.4,0,0,0,1,1,0,0,50,0,70,,6.48,0,0,0,6,2,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,8.3,9,3,6,0,60,11.3,0,0,0,1,1,0,0,51,0,69,,7.05,1,6,0,7,8,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,8.4,9,4,1,0,61,11.2,0,0,0,1,1,0,0,52,0,68,,7.03,1,1,0,8,9,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,8.5,9,5,4,0,65,11.1,0,0,0,1,1,0,0,53,0,67,,7.35,1,4,1,6,13,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,8.6,9,6,1,0,66,11,0,0,0,1,1,0,0,54,0,66,,7.33,1,1,1,7,14,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Aiden Markram,1,9.1,10,1,1,0,67,10.5,0,0,0,1,1,0,0,55,0,65,,7.3,1,1,1,8,15,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Aiden Markram,1,9.2,10,2,1,0,68,10.4,0,0,0,1,1,0,0,56,0,64,,7.28,1,1,0,9,10,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Aiden Markram,1,9.3,10,3,1,0,69,10.3,0,0,0,1,1,0,0,57,0,63,,7.26,1,1,1,9,16,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Aiden Markram,1,9.4,10,4,4,0,73,10.2,0,0,0,1,1,0,0,58,0,62,,7.55,1,4,1,10,14,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Aiden Markram,1,9.5,10,5,1,0,74,10.1,0,0,0,1,1,0,0,59,0,61,,7.52,1,1,1,11,15,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Aiden Markram,1,9.6,10,6,1,0,75,10,0,0,0,1,1,0,0,60,0,60,,7.5,1,1,1,10,17,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,10.1,11,1,4,0,79,9.5,0,0,0,1,1,0,0,61,0,59,,7.77,1,4,2,11,21,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,10.2,11,2,1,0,80,9.4,0,0,0,1,1,0,0,62,0,58,,7.74,1,1,2,12,22,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Liam Dawson,1,10.3,11,3,1,0,81,9.3,0,0,0,1,1,0,0,63,0,57,,7.71,1,1,1,12,16,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,10.4,11,4,6,0,87,9.2,0,0,0,1,1,0,0,64,0,56,,8.15,2,6,2,13,28,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,10.5,11,5,0,0,87,9.1,0,0,0,1,1,0,0,65,0,55,,8.03,2,0,2,14,28,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Liam Dawson,1,10.6,11,6,0,0,87,9,0,0,0,1,1,0,0,66,0,54,,7.9,2,0,2,15,28,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,11.1,12,1,1,0,88,8.5,0,0,0,1,1,0,0,67,0,53,,7.88,1,1,1,13,17,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Simon Harmer,1,11.2,12,2,0,0,88,8.4,0,0,0,1,1,0,0,68,0,52,,7.76,2,0,2,16,28,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Simon Harmer,1,11.3,12,3,1,0,89,8.3,0,0,0,1,1,0,0,69,0,51,,7.73,2,1,2,17,29,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,11.4,12,4,0,0,89,8.2,0,0,0,1,1,0,0,70,0,50,,7.62,1,0,1,14,17,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,11.5,12,5,4,0,93,8.1,0,0,0,1,1,0,0,71,0,49,,7.85,1,4,2,15,21,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Simon Harmer,1,11.6,12,6,0,0,93,8,0,0,0,1,1,0,0,72,0,48,,7.75,1,0,2,16,21,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Beyers Swanepoel,1,12.1,13,1,6,0,99,7.5,0,0,0,1,1,0,0,73,0,47,,8.13,3,6,2,18,35,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Beyers Swanepoel,1,12.2,13,2,6,0,105,7.4,0,0,0,1,1,0,0,74,0,46,,8.51,4,6,2,19,41,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Beyers Swanepoel,1,12.3,13,3,1,0,106,7.3,0,0,0,1,1,0,0,75,0,45,,8.48,4,1,2,20,42,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Beyers Swanepoel,1,12.4,13,4,1,0,107,7.2,0,0,0,1,1,0,0,76,0,44,,8.44,1,1,2,17,22,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Beyers Swanepoel,1,12.5,13,5,1,1,108,7.2,0,0,0,1,1,0,0,76,0,44,,8.52,4,0,2,20,42,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,Colin Ingram,Beyers Swanepoel,1,12.5,13,6,1,0,109,7.1,0,0,0,1,1,0,0,77,0,43,,8.49,4,1,2,21,43,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Colin Ingram,Dewald Brevis,Beyers Swanepoel,1,12.6,13,7,0,0,109,7,0,0,4,1,1,0,0,78,0,42,,8.38,1,0,2,18,22,caught,Tristan Stubbs,29,Colin Ingram,1,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Simon Harmer,1,13.1,14,1,6,0,115,6.5,0,0,0,1,1,0,0,79,0,41,,8.73,5,6,2,22,49,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Simon Harmer,1,13.2,14,2,1,0,116,6.4,0,0,0,1,1,0,0,80,0,40,,8.7,5,1,2,23,50,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,George Linde,Dewald Brevis,Simon Harmer,1,13.3,14,3,1,0,117,6.3,0,0,0,1,1,0,0,81,0,39,,8.66,0,1,0,1,1,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Simon Harmer,1,13.4,14,4,0,0,117,6.2,0,0,0,1,1,0,0,82,0,38,,8.56,5,0,2,24,50,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Simon Harmer,1,13.5,14,5,0,0,117,6.1,0,0,0,1,1,0,0,83,0,37,,8.45,5,0,2,25,50,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Simon Harmer,1,13.6,14,6,1,0,118,6,0,0,0,1,1,0,0,84,0,36,,8.42,5,1,2,26,51,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Marco Jansen,1,14.1,15,1,6,0,124,5.5,0,0,0,1,1,0,0,85,0,35,,8.75,6,6,2,27,57,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Marco Jansen,1,14.2,15,2,0,0,124,5.4,0,0,0,1,1,0,0,86,0,34,,8.65,6,0,2,28,57,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Dewald Brevis,George Linde,Marco Jansen,1,14.3,15,3,0,0,124,5.3,0,0,5,1,1,0,0,87,0,33,,8.55,6,0,2,29,57,caught,Beyers Swanepoel,34,Dewald Brevis,1,0,SA20,SA2045667.7291666667,Gqeberha,1
10-01-2025 17:30,MI Cape Town,Sunrisers Eastern Cape,Azmatullah Omarzai,George Linde,Marco Jansen,1,14.4,15,4,1,0,125,5.2,0,0,0,1,1,0,0,88,0,32,,8.52,0,1,0,1,1,,,0,,0,0,SA20,SA2045667.7291666667,Gqeberha,1
